,exp_name,env_name,seed,metric,env_step,value
433,ours,acrobot-swingup,4,avg_return,340000,382.77107211818031
434,ours,acrobot-swingup,4,avg_return,350000,270.09541940867337
435,ours,acrobot-swingup,4,avg_return,360000,262.49427421863163
436,ours,acrobot-swingup,4,avg_return,370000,312.31750220195113
437,ours,acrobot-swingup,4,avg_return,380000,199.0468884081771
438,ours,acrobot-swingup,4,avg_return,390000,520.68375509716748
439,ours,acrobot-swingup,4,avg_return,400000,432.2007259374833
440,ours,acrobot-swingup,4,avg_return,410000,238.69471649949918
441,ours,acrobot-swingup,4,avg_return,420000,128.34231538124499
442,ours,acrobot-swingup,4,avg_return,430000,306.44565445875548
443,ours,acrobot-swingup,4,avg_return,440000,489.20833897596896
444,ours,acrobot-swingup,4,avg_return,450000,251.96983964488862
445,ours,acrobot-swingup,4,avg_return,460000,459.61900048798543
446,ours,acrobot-swingup,4,avg_return,470000,427.38855585070053
447,ours,acrobot-swingup,4,avg_return,480000,610.31922862895954
448,ours,acrobot-swingup,4,avg_return,490000,461.09187331206397
449,ours,acrobot-swingup,4,avg_return,500000,347.82496978571072
450,ours,acrobot-swingup,4,avg_return,510000,384.34565950605759
451,ours,acrobot-swingup,4,avg_return,520000,536.31031985334175
452,ours,acrobot-swingup,4,avg_return,530000,453.53942854571085
453,ours,acrobot-swingup,4,avg_return,540000,625.89023341100778
454,ours,acrobot-swingup,4,avg_return,550000,384.68725413085434
455,ours,acrobot-swingup,4,avg_return,560000,397.68066398847412
456,ours,acrobot-swingup,4,avg_return,570000,449.04207372843001
457,ours,acrobot-swingup,4,avg_return,580000,76.892276264665796
458,ours,acrobot-swingup,4,avg_return,590000,368.9251003707497
459,ours,acrobot-swingup,4,avg_return,600000,412.09286156308389
460,ours,acrobot-swingup,4,avg_return,610000,427.26543248105799
461,ours,acrobot-swingup,4,avg_return,620000,549.73422461146095
462,ours,acrobot-swingup,4,avg_return,630000,637.991680910279
463,ours,acrobot-swingup,4,avg_return,640000,463.55292569053563
464,ours,acrobot-swingup,4,avg_return,650000,360.33834949032911
465,ours,acrobot-swingup,4,avg_return,660000,367.9250359189279
466,ours,acrobot-swingup,4,avg_return,670000,458.95682084620421
467,ours,acrobot-swingup,4,avg_return,680000,382.88568957838669
468,ours,acrobot-swingup,4,avg_return,690000,314.6140540498194
469,ours,acrobot-swingup,4,avg_return,700000,462.83617039132668
470,ours,acrobot-swingup,4,avg_return,710000,527.03566521961216
471,ours,acrobot-swingup,4,avg_return,720000,380.29730166656174
472,ours,acrobot-swingup,4,avg_return,730000,382.90878881778679
473,ours,acrobot-swingup,4,avg_return,740000,344.51086948117029
474,ours,acrobot-swingup,4,avg_return,750000,395.31884769922698
475,ours,acrobot-swingup,4,avg_return,760000,475.78747260919374
476,ours,acrobot-swingup,4,avg_return,770000,623.13827757349168
477,ours,acrobot-swingup,4,avg_return,780000,490.10903035181917
478,ours,acrobot-swingup,4,avg_return,790000,648.79422886214218
479,ours,acrobot-swingup,4,avg_return,800000,536.02133802986737
480,ours,acrobot-swingup,4,avg_return,810000,470.70121184583604
481,ours,acrobot-swingup,4,avg_return,820000,449.0735969499886
482,ours,acrobot-swingup,4,avg_return,830000,268.73039359327686
483,ours,acrobot-swingup,4,avg_return,840000,284.95012309791764
484,ours,acrobot-swingup,4,avg_return,850000,548.88028349215904
485,ours,acrobot-swingup,4,avg_return,860000,578.5392837804136
486,ours,acrobot-swingup,4,avg_return,870000,389.24794045879094
487,ours,acrobot-swingup,4,avg_return,880000,546.18543725224731
488,ours,acrobot-swingup,4,avg_return,890000,558.93864240447806
489,ours,acrobot-swingup,4,avg_return,900000,359.98804725494119
490,ours,acrobot-swingup,4,avg_return,910000,736.38695668549701
491,ours,acrobot-swingup,4,avg_return,920000,559.19711853552542
492,ours,acrobot-swingup,4,avg_return,930000,542.95661809833223
493,ours,acrobot-swingup,4,avg_return,940000,511.41158228701579
494,ours,acrobot-swingup,4,avg_return,950000,404.10192653657202
495,ours,acrobot-swingup,4,avg_return,960000,372.50380591352047
496,ours,acrobot-swingup,4,avg_return,970000,499.41195472095353
497,ours,acrobot-swingup,4,avg_return,980000,404.60876284624345
498,ours,acrobot-swingup,4,avg_return,990000,610.07285688762624
499,ours,acrobot-swingup,4,avg_return,1000000,575.73857509557342
500,ours,acrobot-swingup,5,avg_return,10000,11.670000617805783
501,ours,acrobot-swingup,5,avg_return,20000,4.9022051705898786
502,ours,acrobot-swingup,5,avg_return,30000,37.846822955814751
503,ours,acrobot-swingup,5,avg_return,40000,152.40939126690836
504,ours,acrobot-swingup,5,avg_return,50000,48.828651103113728
505,ours,acrobot-swingup,5,avg_return,60000,111.77320331306768
506,ours,acrobot-swingup,5,avg_return,70000,181.33010508221989
507,ours,acrobot-swingup,5,avg_return,80000,226.664127592375
508,ours,acrobot-swingup,5,avg_return,90000,105.85697172073284
509,ours,acrobot-swingup,5,avg_return,100000,294.6602727875935
510,ours,acrobot-swingup,5,avg_return,110000,234.8954348217629
511,ours,acrobot-swingup,5,avg_return,120000,202.76367669689185
512,ours,acrobot-swingup,5,avg_return,130000,231.30621076792039
513,ours,acrobot-swingup,5,avg_return,140000,474.60514814573787
514,ours,acrobot-swingup,5,avg_return,150000,320.9891169488954
515,ours,acrobot-swingup,5,avg_return,160000,561.83856222404427
516,ours,acrobot-swingup,5,avg_return,170000,289.73112548693172
517,ours,acrobot-swingup,5,avg_return,180000,284.14013338685692
518,ours,acrobot-swingup,5,avg_return,190000,248.77499098612788
519,ours,acrobot-swingup,5,avg_return,200000,176.62077445423938
520,ours,acrobot-swingup,5,avg_return,210000,448.51551376672768
521,ours,acrobot-swingup,5,avg_return,220000,468.30448720005808
522,ours,acrobot-swingup,5,avg_return,230000,340.27345628031969
523,ours,acrobot-swingup,5,avg_return,240000,427.40596515515273
524,ours,acrobot-swingup,5,avg_return,250000,217.09719801866154
525,ours,acrobot-swingup,5,avg_return,260000,187.73909257999352
526,ours,acrobot-swingup,5,avg_return,270000,290.08249063709457
527,ours,acrobot-swingup,5,avg_return,280000,365.62951413491226
528,ours,acrobot-swingup,5,avg_return,290000,298.66246073454579
529,ours,acrobot-swingup,5,avg_return,300000,272.12298911158496
530,ours,acrobot-swingup,5,avg_return,310000,297.44693060017391
531,ours,acrobot-swingup,5,avg_return,320000,371.20020722825763
532,ours,acrobot-swingup,5,avg_return,330000,347.11746712728598
533,ours,acrobot-swingup,5,avg_return,340000,549.27879195507171
534,ours,acrobot-swingup,5,avg_return,350000,426.33642165882929
535,ours,acrobot-swingup,5,avg_return,360000,235.66193327041236
536,ours,acrobot-swingup,5,avg_return,370000,420.93353018813616
537,ours,acrobot-swingup,5,avg_return,380000,369.95575762525539
538,ours,acrobot-swingup,5,avg_return,390000,482.13226047685487
539,ours,acrobot-swingup,5,avg_return,400000,389.2051074044669
540,ours,acrobot-swingup,5,avg_return,410000,116.82068923109777
541,ours,acrobot-swingup,5,avg_return,420000,324.77678199600325
542,ours,acrobot-swingup,5,avg_return,430000,484.04479815295315
543,ours,acrobot-swingup,5,avg_return,440000,234.55588938874462
544,ours,acrobot-swingup,5,avg_return,450000,356.12011257852595
545,ours,acrobot-swingup,5,avg_return,460000,491.43027727615856
546,ours,acrobot-swingup,5,avg_return,470000,403.78582872712298
547,ours,acrobot-swingup,5,avg_return,480000,382.4546664096577
548,ours,acrobot-swingup,5,avg_return,490000,553.76071551842892
549,ours,acrobot-swingup,5,avg_return,500000,642.48391513384422
550,ours,acrobot-swingup,5,avg_return,510000,545.41344701543755
551,ours,acrobot-swingup,5,avg_return,520000,617.92450053216419
552,ours,acrobot-swingup,5,avg_return,530000,534.72012175610371
553,ours,acrobot-swingup,5,avg_return,540000,399.01420190366014
554,ours,acrobot-swingup,5,avg_return,550000,410.51217040616319
555,ours,acrobot-swingup,5,avg_return,560000,382.08291729991811
556,ours,acrobot-swingup,5,avg_return,570000,598.96252752719545
557,ours,acrobot-swingup,5,avg_return,580000,491.74724553786501
558,ours,acrobot-swingup,5,avg_return,590000,554.64750858580624
559,ours,acrobot-swingup,5,avg_return,600000,557.14692532217396
560,ours,acrobot-swingup,5,avg_return,610000,595.34290902126918
561,ours,acrobot-swingup,5,avg_return,620000,487.3939179481531
562,ours,acrobot-swingup,5,avg_return,630000,359.16015736236386
563,ours,acrobot-swingup,5,avg_return,640000,653.30576980725039
564,ours,acrobot-swingup,5,avg_return,650000,601.15380455473064
565,ours,acrobot-swingup,5,avg_return,660000,436.72233771284181
566,ours,acrobot-swingup,5,avg_return,670000,328.47622333614055
567,ours,acrobot-swingup,5,avg_return,680000,340.51915114119237
568,ours,acrobot-swingup,5,avg_return,690000,402.9556856689336
569,ours,acrobot-swingup,5,avg_return,700000,555.09082053037855
570,ours,acrobot-swingup,5,avg_return,710000,588.45318460549311
571,ours,acrobot-swingup,5,avg_return,720000,580.98027741991677
572,ours,acrobot-swingup,5,avg_return,730000,660.9337197307334
573,ours,acrobot-swingup,5,avg_return,740000,569.2691103317045
574,ours,acrobot-swingup,5,avg_return,750000,699.94964113703077
575,ours,acrobot-swingup,5,avg_return,760000,417.56378114381988
576,ours,acrobot-swingup,5,avg_return,770000,506.36452600768553
577,ours,acrobot-swingup,5,avg_return,780000,602.16930533803713
578,ours,acrobot-swingup,5,avg_return,790000,427.3431027467156
579,ours,acrobot-swingup,5,avg_return,800000,477.84901851211146
580,ours,acrobot-swingup,5,avg_return,810000,672.8869843472296
581,ours,acrobot-swingup,5,avg_return,820000,458.62561746160725
582,ours,acrobot-swingup,5,avg_return,830000,408.19357498958891
583,ours,acrobot-swingup,5,avg_return,840000,491.54966314655547
584,ours,acrobot-swingup,5,avg_return,850000,374.82072947313384
585,ours,acrobot-swingup,5,avg_return,860000,326.5656133913447
586,ours,acrobot-swingup,5,avg_return,870000,303.45507505614364
587,ours,acrobot-swingup,5,avg_return,880000,503.10749855540178
588,ours,acrobot-swingup,5,avg_return,890000,505.814788201233
589,ours,acrobot-swingup,5,avg_return,900000,463.64331717496998
590,ours,acrobot-swingup,5,avg_return,910000,420.83097217021822
591,ours,acrobot-swingup,5,avg_return,920000,621.47865559567208
592,ours,acrobot-swingup,5,avg_return,930000,435.29534593834978
593,ours,acrobot-swingup,5,avg_return,940000,468.23660910607657
594,ours,acrobot-swingup,5,avg_return,950000,675.75351271734451
595,ours,acrobot-swingup,5,avg_return,960000,467.44046176294052
596,ours,acrobot-swingup,5,avg_return,970000,231.74868227466405
597,ours,acrobot-swingup,5,avg_return,980000,503.07114274314591
598,ours,acrobot-swingup,5,avg_return,990000,481.92260699824254
599,ours,acrobot-swingup,5,avg_return,1000000,401.41539414345277
600,ours,acrobot-swingup,6,avg_return,10000,10.449565483828238
601,ours,acrobot-swingup,6,avg_return,20000,18.515178678712712
602,ours,acrobot-swingup,6,avg_return,30000,35.592365303892358
603,ours,acrobot-swingup,6,avg_return,40000,102.7192868514292
604,ours,acrobot-swingup,6,avg_return,50000,60.565250312111289
605,ours,acrobot-swingup,6,avg_return,60000,7.0123316484621556
606,ours,acrobot-swingup,6,avg_return,70000,29.513877375988226
607,ours,acrobot-swingup,6,avg_return,80000,95.165233455902353
608,ours,acrobot-swingup,6,avg_return,90000,229.05378033422181
609,ours,acrobot-swingup,6,avg_return,100000,92.658592421149848
610,ours,acrobot-swingup,6,avg_return,110000,152.84960833159141
611,ours,acrobot-swingup,6,avg_return,120000,165.12423055634986
612,ours,acrobot-swingup,6,avg_return,130000,158.46364562100098
613,ours,acrobot-swingup,6,avg_return,140000,215.48263666499093
614,ours,acrobot-swingup,6,avg_return,150000,478.6904092906808
615,ours,acrobot-swingup,6,avg_return,160000,429.6237387341771
616,ours,acrobot-swingup,6,avg_return,170000,272.63878023750806
617,ours,acrobot-swingup,6,avg_return,180000,328.6188873617586
618,ours,acrobot-swingup,6,avg_return,190000,396.48843441825659
619,ours,acrobot-swingup,6,avg_return,200000,92.574360126482119
620,ours,acrobot-swingup,6,avg_return,210000,317.50675658475382
621,ours,acrobot-swingup,6,avg_return,220000,382.86203247717441
622,ours,acrobot-swingup,6,avg_return,230000,333.86110331847567
623,ours,acrobot-swingup,6,avg_return,240000,219.72701268269952
624,ours,acrobot-swingup,6,avg_return,250000,553.3762448996946
625,ours,acrobot-swingup,6,avg_return,260000,228.64914477453141
626,ours,acrobot-swingup,6,avg_return,270000,419.03815401702423
627,ours,acrobot-swingup,6,avg_return,280000,439.67879895281476
628,ours,acrobot-swingup,6,avg_return,290000,292.63001067826684
629,ours,acrobot-swingup,6,avg_return,300000,391.59955075963086
630,ours,acrobot-swingup,6,avg_return,310000,242.31865958349931
631,ours,acrobot-swingup,6,avg_return,320000,287.90504425956578
632,ours,acrobot-swingup,6,avg_return,330000,493.54885118709882
633,ours,acrobot-swingup,6,avg_return,340000,474.27811633873699
634,ours,acrobot-swingup,6,avg_return,350000,289.0178641643019
635,ours,acrobot-swingup,6,avg_return,360000,432.93346705762815
636,ours,acrobot-swingup,6,avg_return,370000,352.56228207996719
637,ours,acrobot-swingup,6,avg_return,380000,382.95654838098199
638,ours,acrobot-swingup,6,avg_return,390000,444.17447416854702
639,ours,acrobot-swingup,6,avg_return,400000,157.9358257285038
640,ours,acrobot-swingup,6,avg_return,410000,502.75368481463721
641,ours,acrobot-swingup,6,avg_return,420000,365.16180257113899
642,ours,acrobot-swingup,6,avg_return,430000,237.15545435230024
643,ours,acrobot-swingup,6,avg_return,440000,178.18637797679042
644,ours,acrobot-swingup,6,avg_return,450000,551.10254953442814
645,ours,acrobot-swingup,6,avg_return,460000,560.74842937079552
646,ours,acrobot-swingup,6,avg_return,470000,667.4209549640052
647,ours,acrobot-swingup,6,avg_return,480000,496.59254963761975
648,ours,acrobot-swingup,6,avg_return,490000,544.62619896805222
649,ours,acrobot-swingup,6,avg_return,500000,452.99967483803323
650,ours,acrobot-swingup,6,avg_return,510000,579.60954869265083
651,ours,acrobot-swingup,6,avg_return,520000,513.46468184371872
652,ours,acrobot-swingup,6,avg_return,530000,593.10706050111867
653,ours,acrobot-swingup,6,avg_return,540000,449.2356130457996
654,ours,acrobot-swingup,6,avg_return,550000,450.70700509188345
655,ours,acrobot-swingup,6,avg_return,560000,354.23752244445177
656,ours,acrobot-swingup,6,avg_return,570000,581.14610360643724
657,ours,acrobot-swingup,6,avg_return,580000,539.39670458126034
658,ours,acrobot-swingup,6,avg_return,590000,323.07831159376303
659,ours,acrobot-swingup,6,avg_return,600000,477.11996304073818
660,ours,acrobot-swingup,6,avg_return,610000,738.74958053770547
661,ours,acrobot-swingup,6,avg_return,620000,442.28442757392588
662,ours,acrobot-swingup,6,avg_return,630000,453.79842633862791
663,ours,acrobot-swingup,6,avg_return,640000,543.54823804691341
664,ours,acrobot-swingup,6,avg_return,650000,712.77669576526876
665,ours,acrobot-swingup,6,avg_return,660000,505.90888440281321
666,ours,acrobot-swingup,6,avg_return,670000,486.90746288697494
667,ours,acrobot-swingup,6,avg_return,680000,421.88796003395134
668,ours,acrobot-swingup,6,avg_return,690000,389.88082808939726
669,ours,acrobot-swingup,6,avg_return,700000,603.13506442389985
670,ours,acrobot-swingup,6,avg_return,710000,406.85138391957787
671,ours,acrobot-swingup,6,avg_return,720000,483.8517613815801
672,ours,acrobot-swingup,6,avg_return,730000,401.92449054964123
673,ours,acrobot-swingup,6,avg_return,740000,657.53590558698693
674,ours,acrobot-swingup,6,avg_return,750000,390.17131813875733
675,ours,acrobot-swingup,6,avg_return,760000,644.28889194373085
676,ours,acrobot-swingup,6,avg_return,770000,584.73632733160184
677,ours,acrobot-swingup,6,avg_return,780000,686.91308068339265
678,ours,acrobot-swingup,6,avg_return,790000,509.1839360253195
679,ours,acrobot-swingup,6,avg_return,800000,572.09818444688813
680,ours,acrobot-swingup,6,avg_return,810000,429.72199747113825
681,ours,acrobot-swingup,6,avg_return,820000,371.42994945070132
682,ours,acrobot-swingup,6,avg_return,830000,530.62379715138377
683,ours,acrobot-swingup,6,avg_return,840000,542.84856726655698
684,ours,acrobot-swingup,6,avg_return,850000,454.30938806195456
685,ours,acrobot-swingup,6,avg_return,860000,473.61507116685516
686,ours,acrobot-swingup,6,avg_return,870000,573.45547248410014
687,ours,acrobot-swingup,6,avg_return,880000,631.17761342305619
688,ours,acrobot-swingup,6,avg_return,890000,705.82590540998046
689,ours,acrobot-swingup,6,avg_return,900000,727.39161046456161
690,ours,acrobot-swingup,6,avg_return,910000,415.97394466552157
691,ours,acrobot-swingup,6,avg_return,920000,652.53328661443425
692,ours,acrobot-swingup,6,avg_return,930000,655.64611564529218
693,ours,acrobot-swingup,6,avg_return,940000,537.06627459481058
694,ours,acrobot-swingup,6,avg_return,950000,613.84673701903159
695,ours,acrobot-swingup,6,avg_return,960000,498.54208352302783
696,ours,acrobot-swingup,6,avg_return,970000,539.80645737969769
697,ours,acrobot-swingup,6,avg_return,980000,609.70883769417503
698,ours,acrobot-swingup,6,avg_return,990000,658.02387231003718
699,ours,acrobot-swingup,6,avg_return,1000000,443.14840661488176
700,ours,acrobot-swingup,7,avg_return,10000,13.78031195472767
701,ours,acrobot-swingup,7,avg_return,20000,0.54103419498014815
702,ours,acrobot-swingup,7,avg_return,30000,32.046424698390787
703,ours,acrobot-swingup,7,avg_return,40000,10.230835237234837
704,ours,acrobot-swingup,7,avg_return,50000,195.76527488178459
705,ours,acrobot-swingup,7,avg_return,60000,69.934034968543088
706,ours,acrobot-swingup,7,avg_return,70000,132.69217833383146
